IND,TOK,DATE,SHOT,TIME,TAUTH,IP,BT,NEL,PLTH,RGEO,DELTA1,KAPPAA,EPS,MEFF
9847,JETILW,20120623,83304,53.5,0.237586941352385,-2.73261513846,-2.68077743375,7.27516902199,20.6805656558,2.90067162147,1.268052864075,1.57543075376,0.320150222593062,1.94448934702
9848,JETILW,20120623,83306,53.5,0.232943313628034,-2.98197956923,-2.92592434116,8.6382235594,22.921989505614,2.8998065655,1.265160751343,1.57614426716,0.320212921664964,1.95269188514
9849,JETILW,20120623,83307,53.5,0.228426580745895,-2.98166055385,-2.92705444961,8.76817563033,23.70917996009,2.8994729849,1.266058173546,1.57566350694,0.320415270759987,1.95060600868
9850,JETILW,20120623,83308,53.25,0.268904186994635,-2.98248429268,-2.63179452793,9.49246886999,21.780239458201,2.90386572117,1.267333664545,1.58418807631,0.318730124858558,1.95639726592
9851,JETILW,20120625,83317,47.2,0.198334231502538,-1.69315260606,-2.30620997299,5.47418129022,15.980916933875,2.90461430405,1.376456766418,1.55288589688,0.312088785581287,1.98986608332
9852,JETILW,20120625,83320,46.9,0.182157851955467,-1.69291093333,-2.30097365095,4.95720570028,17.410747079233,2.9118411594,1.373755878872,1.56333070941,0.308944741980489,1.98974914551
9853,JETILW,20120625,83322,47.3,0.166502743628288,-1.68688121212,-2.29855970806,4.91377868534,17.586148467496,2.9147047563,1.372969612931,1.57039462123,0.306795052888356,1.98907540061
9854,JETILW,20120625,83325,47.25,0.192086739586957,-1.687978,-2.29137382276,6.31326430508,20.468706799998,2.92201211717,1.400823990504,1.56808973407,0.307123269927148,1.98618761698
9855,JETILW,20120626,83337,55.75,0.191721279204174,-1.59016326531,-1.60616304691,4.7389690029,12.958998248617,2.90633439045,1.290294832113,1.58568605653,0.315738512785488,1.99394350636
9856,JETILW,20120626,83338,56,0.151564886219799,-1.59310145455,-1.60476483171,4.12970023099,16.752593647039,2.90953641949,1.295221415433,1.59264315417,0.314329686697068,1.9929858121
9857,JETILW,20120627,83344,53,0.235534264284499,-2.73131466667,-2.67740793813,8.06613481717,20.08720446402,2.90028520064,1.265634197177,1.57511833161,0.320046339430402,1.96535538182
9858,JETILW,20120627,83345,53,0.230960277055268,-2.73209357576,-2.67685040811,7.76842506749,20.291534128381,2.90064077666,1.266352068294,1.57733473155,0.319770683326749,1.96806936553
9859,JETILW,20120627,83346,50.5,0.257358105248475,-2.73538278788,-2.67973127869,8.04551044194,18.280057676959,2.89778877027,1.266431454456,1.56809490871,0.321389531982769,1.9773127238
9860,JETILW,20120627,83347,53,0.245432702974468,-2.734024,-2.67744683537,7.34271457215,20.010905512063,2.90037929651,1.26862413233,1.57717743483,0.320069475005577,1.95339503433
9861,JETILW,20120627,83351,52.5,0.275277103057608,-2.73414569697,-2.67706452231,7.93573027521,17.95032237529,2.90056471391,1.268156803015,1.57664412833,0.319964525838811,1.94247344046
9862,JETILW,20120627,83353,53,0.23617594961368,-2.98303975758,-2.92060880022,8.46069166208,22.772919313505,2.89982512503,1.26582608801,1.57667417126,0.320185075398433,1.94804128011
9863,JETILW,20120628,83357,55.5,0.227677949038703,-2.47741987879,-2.70462210961,8.48310129236,16.201746844614,2.90353786584,1.375270207723,1.5842086563,0.314243759382499,1.98062873609
9864,JETILW,20120628,83370,56,0.26247177622652,-2.47695612121,-2.70155168896,8.17217418146,14.124503943686,2.907111428,1.367474021333,1.58654622815,0.313182271847201,1.97626680316
9865,JETILW,20120628,83371,56,0.231200359661382,-2.47841890909,-2.70133450589,8.04144383221,16.326716679108,2.90706218373,1.369452635447,1.5866643399,0.313213244773359,1.97725030148
9866,JETILW,20120629,83388,62,0.35616322726868,-1.95415181818,-2.03226195678,5.8127256703,5.678917665233,2.89531655745,1.282098900188,1.57055802202,0.320498021982187,1.98728197271
9867,JETILW,20120702,83393,62,0.323104862099367,-1.95904981818,-2.03152567298,5.86635263471,6.701281799364,2.89515321905,1.282185576178,1.57002202727,0.3208750341009,1.99024737965
9868,JETILW,20120702,83395,53.75,0.252327846920626,-2.73428228571,-2.67532532274,7.45425255011,18.921918736671,2.90199404347,1.267625195639,1.58092545347,0.319138853891508,1.92532749474
9869,JETILW,20120702,83396,53,0.22633113543563,-2.736129,-2.67091590306,6.68771667184,21.057579076093,2.90695810318,1.268851205707,1.58179560344,0.318801175230978,1.98509573936
9870,JETILW,20120702,83398,53.5,0.218935020128091,-2.73525095385,-2.67207546148,6.36537504695,21.671765216305,2.90569857084,1.269176358443,1.57885004787,0.319313366474822,1.94692500188
9871,JETILW,20120704,83431,53.5,0.24058612816919,-2.73853842424,-2.67686925364,6.40356838654,20.67158392396,2.90301883582,1.268034270315,1.58398985567,0.318740518966572,1.955479015
9872,JETILW,20120704,83435,56,0.196210920121677,-2.391624,-2.40994774874,4.19834036697,24.862526085066,2.90151145241,1.285452467022,1.58009304474,0.317377838696835,1.98098315615
9873,JETILW,20120704,83438,56.2,0.212802181433458,-2.38291781818,-2.40912536181,5.61145346977,24.699044085004,2.90274024732,1.286229155281,1.58006725285,0.317289143043486,1.98676461884
9874,JETILW,20120706,83468,54.15,0.248068462100865,-2.73934846512,-2.67492654287,6.17992926415,20.069165938112,2.90305984852,1.269525034483,1.58432026949,0.3187292337992,1.94453997945
9875,JETILW,20120706,83469,50.5,0.221984639712155,-2.73554230303,-2.67675352569,7.09477522785,20.935836639148,2.90050390995,1.266899246158,1.57265140752,0.320190291229433,1.97188637473
9876,JETILW,20120706,83470,53,0.226911315537316,-2.98357721212,-2.91782525946,8.03446747491,22.942033190722,2.90139747388,1.265622984279,1.5789723135,0.31958465325918,1.95578164765
9877,JETILW,20120706,83471,53.75,0.247734735571494,-2.98016783673,-2.92164625088,7.95177317607,20.861202280443,2.90078237105,1.264804402176,1.57830003393,0.319801967284505,1.94915242098
9878,JETILW,20120706,83472,51.1,0.217827339094522,-2.98308369231,-3.12199781706,7.8670590597,22.523455211486,2.89780210837,1.263014940115,1.57043307445,0.321095992117414,1.96507908748
9879,JETILW,20120706,83473,50.7,0.214350134168794,-2.98115321212,-3.12301800585,7.8634918335,22.963148070211,2.89763525761,1.265059066542,1.56747346616,0.321435840598251,1.96769853072
9880,JETILW,20120706,83474,51.25,0.210850730842746,-2.98410742857,-3.12235069301,7.04704176305,22.964350769979,2.89837615344,1.264463930714,1.57233955092,0.320803595957839,1.9607115765
9881,JETILW,20120706,83476,51.6,0.246217094143461,-3.2330862,-3.16937183008,8.52534282852,23.776982618118,2.900365448,1.264507335425,1.57522138811,0.32020529297486,1.93047370911
9882,JETILW,20120706,83477,51.5,0.256925697414225,-3.47947443478,-3.40954403167,8.51166054771,23.654175373332,2.90150285804,1.263963813367,1.579888304,0.319465897750366,1.93923999952
9883,JETILW,20120706,83479,52.5,0.240993623507201,-3.48079581538,-3.41085096498,8.45077600234,26.585351167607,2.90040095403,1.263962298174,1.58001776093,0.31943986699034,1.95331737812
9884,JETILW,20120706,83480,51.75,0.275478569099583,-3.48032290909,-3.08499347329,9.32982962605,24.5117438015389,2.90347783252,1.264223850135,1.58328991238,0.318646243354995,1.90741610527
9885,JETILW,20120706,83481,51.5,0.243777043304036,-2.98271490909,-2.91951062389,8.68479570535,21.89484286895,2.8991243767,1.265205000386,1.57294160715,0.32054560586007,1.95205780954
9886,JETILW,20120707,83485,51.5,0.20155724149029,-2.47457890909,-2.85079249563,7.49279280761,17.132802995651,2.90614365086,1.218772404122,1.56104743603,0.318855406341935,1.9634586681
9887,JETILW,20120707,83487,51.2,0.216927684907524,-2.47796104348,-2.85376207868,6.93788720797,16.942125170668,2.90366164498,1.2217243858,1.56509388082,0.31946808725725,1.95851566481
9888,JETILW,20120707,83488,51.75,0.205728280939008,-2.47690448,-2.85297456909,6.63660198889,16.909926598917,2.9055947876,1.219916934967,1.56872954817,0.318766947310998,1.9565423584
9889,JETILW,20120707,83490,52,0.211076966474107,-2.47759587879,-2.85012694639,6.22101567933,16.736341391676,2.90884445653,1.220683509653,1.56961489606,0.31785761008341,1.94885300145
9890,JETILW,20120710,83524,46.7,0.159851655320969,-1.69514727273,-2.02758078878,4.07163546174,20.355357214932,2.89959531842,1.268750609774,1.53964746148,0.320143874423424,1.98919261586
9891,JETILW,20120710,83527,46.7,0.196471769086219,-1.69460606061,-2.0293819451,4.85102383928,19.182883207768,2.89337620591,1.274008259629,1.54677922325,0.319679658871423,1.98354986942
9892,JETILW,20120710,83533,46.5,0.215164714351936,-1.98882836364,-2.36512727559,5.46160428457,22.303091318592,2.88719755231,1.27230701302,1.53898808327,0.321986008408123,1.98578112053
9893,JETILW,20120711,83548,55,0.164079539753177,-1.3891428,-1.59009292108,4.2484824366,12.691867672122,2.9192440033,1.409957146645,1.6012879664,0.309691820699475,1.99156341553
9894,JETILW,20120712,83553,55,0.245432248164923,-1.98005260606,-2.02400888892,5.79828354109,11.980242093391,2.90304149281,1.27824680733,1.58072694728,0.319453184766001,1.98259573272
9895,JETILW,20120712,83556,52.5,0.239830537513553,-1.98399822222,-2.02435655802,5.68097520883,12.036094228542,2.9046855888,1.275054315124,1.58504677859,0.31870058378003,2
9896,JETILW,20120712,83558,52.5,0.247584400397548,-1.98249551515,-2.02615732297,6.13041709402,12.133863047293,2.90439644245,1.275796948057,1.58362854504,0.319044030671082,1.98484971788
9897,JETILW,20120712,83560,53.5,0.245855247328502,-1.9839289697,-2.0250908106,6.01509140112,12.057987678534,2.90401990486,1.275444326978,1.58365357874,0.319001892209365,1.9718096184
9898,JETILW,20120712,83561,53.5,0.290823212037287,-1.98201927273,-2.02507073391,6.1314693413,10.567176403739,2.90350665468,1.277002385169,1.58399545523,0.319041122537773,1.97229373816
9899,JETILW,20120712,83562,52.75,0.249990830849189,-1.98275444898,-2.02355474561,5.86284745028,11.87980978251,2.9042401995,1.27609922448,1.58457632805,0.319004668741416,1.97313020667
9900,JETILW,20120713,83575,57.75,0.313786727674344,-2.47147343284,-2.5560865521,7.66056854766,12.842018140358,2.89891667153,1.284054884271,1.56755955323,0.321786376782837,1.99449021069
9901,JETILW,20120713,83581,60.5,0.267823489973199,-2.461894,-2.55791448579,6.95655201472,12.298989818836,2.89574796503,1.223900979216,1.58224468598,0.317787562053753,1.99080085754
9902,JETILW,20120713,83585,52.75,0.291472113235018,-2.48009348148,-2.70087856542,7.99083983868,13.000482919526,2.907049391,1.368226227937,1.59500137622,0.311659344948501,1.99478248314
9903,JETILW,20120713,83586,51.5,0.317314478388795,-2.48304763636,-2.70646719895,7.9308445733,11.285725765944,2.90603724393,1.364376154813,1.59163869692,0.312266249711856,1.995447679
9904,JETILW,20120713,83587,52,0.291385785485075,-2.48153363636,-2.70719679323,7.82987386965,12.919659087335,2.90706044977,1.368779388341,1.59346361619,0.311852800625706,1.99472288652
9905,JETILW,20120713,83589,58.25,0.271838121253116,-2.47106448485,-2.55886952481,7.01813381382,12.959253470768,2.89481816147,1.289311907508,1.56688737662,0.323116728563365,2
9906,JETILW,20120713,83592,52,0.316239136317989,-2.47457672727,-2.70184451627,8.43560520478,11.509981645314,2.90695623918,1.390669194135,1.580556412,0.312824886272975,1.99366725575
9907,JETILW,20120714,83603,56,0.194937683856569,-1.99050707692,-2.6995739542,5.19518950921,17.657274130971,2.91870792095,1.38966523684,1.58937500816,0.310728040977053,1.99335993253
9908,JETILW,20120716,83624,52.5,0.235561712431404,-1.98326189899,-2.02762512866,5.57142467877,12.323975051828,2.90487270163,1.275360772104,1.58551432474,0.31871560460515,1.99852390482
9909,JETILW,20120716,83625,52.75,0.233886540482601,-1.98294926829,-2.02797877253,5.64319272888,12.290380714763,2.90509665885,1.275076424203,1.58547482577,0.318749571639231,1.99612631449
9910,JETILW,20120716,83627,52.5,0.22578251308045,-1.98387248485,-2.02560670863,5.36033674211,12.312099965286,2.90467264195,1.273937485435,1.58499670831,0.318865887829002,1.99154616847
9911,JETILW,20120716,83628,52.5,0.234103568597479,-1.98296193939,-2.025598472,5.73538338358,12.11464653705,2.90505765664,1.274364885658,1.58559960421,0.318651674961477,1.99076550416
9912,JETILW,20120716,83630,53,0.280763555832619,-1.98404884848,-2.02606592781,6.15016772401,10.593630315906,2.90493288907,1.275577899181,1.58491154093,0.318793415990577,1.99599687981
9913,JETILW,20120717,83637,52.5,0.252849276581514,-1.98514068687,-2.02797632084,6.17306430599,12.396412223863,2.90460451685,1.278030540004,1.58477344724,0.318886897819223,1.99668637671
9914,JETILW,20120717,83640,52.5,0.245905736646806,-1.98362666667,-2.02575543953,6.01888920224,12.239895559393,2.90458324702,1.276412655609,1.58407386902,0.319028897770001,1.99080357407
9915,JETILW,20120717,83641,52.5,0.246530011086382,-1.98490553535,-2.02719168397,6.00677029712,12.212537826906,2.90452406141,1.276030328538,1.58554413104,0.318795623479014,1.99168580951
9916,JETILW,20120717,83644,51.5,0.316437535875548,-1.98304377358,-2.02543548911,6.386103392,9.021909375474,2.90275285829,1.272843675793,1.58157239679,0.31963977983492,1.99808718124
9917,JETILW,20120717,83648,51.9,0.283682081682839,-1.98434101695,-2.02503810647,6.19777288313,10.529826871158,2.90332005388,1.274610422425,1.58286724647,0.319300774350424,1.99413364216
9918,JETILW,20130719,84459,51.7,0.245523327303827,-1.98136608696,-2.14987145316,5.88443493906,11.712492149153,2.9068354731,1.273890319078,1.56790459908,0.318289975624008,2
9919,JETILW,20130719,84460,51.1,0.25402823281145,-1.98241210256,-2.14969195461,5.86803550323,11.525986999816,2.90600135999,1.27463620137,1.56639294818,0.31878772697587,2
9920,JETILW,20130719,84461,50.6,0.247496262486933,-1.98216069565,-2.15030258108,5.40326653485,11.514157406993,2.90447732677,1.273796548014,1.56480817054,0.319324349017528,2
9921,JETILW,20130719,84463,52,0.256072552175447,-1.98144472727,-2.14985440058,6.10211572336,11.764024510665,2.90649529659,1.275568694779,1.57033609772,0.318132513660983,2
9922,JETILW,20130722,84475,51.2,0.238314612091884,-2.48202167089,-2.77820944723,6.44938453763,18.022535832001,2.89770102199,1.271264528926,1.56178421526,0.322362629433556,1.95718516906
9923,JETILW,20130722,84477,51.5,0.226225640529565,-2.48116169697,-2.77555418052,6.29159904818,17.906949626318,2.89867193049,1.266895221941,1.5620868682,0.322117989804097,1.97116135106
9924,JETILW,20130722,84480,53,0.261231676353478,-2.4794495,-2.77413750604,6.8276639192,15.769149838096,2.89842867851,1.269506186247,1.56385595721,0.322182456024777,1.95525987943
9925,JETILW,20130722,84481,52.25,0.237039216576165,-2.47893485714,-2.77448939237,6.78687444208,17.492712061762,2.89815630232,1.269807581999,1.56194950271,0.322369985424217,1.93861155607
9926,JETILW,20130723,84486,51.7,0.237068980982281,-2.48057547826,-2.77842047448,6.02970266664,16.443487045734,2.89742411738,1.264413657395,1.55855845926,0.322715927222458,1.91883335795
9927,JETILW,20130723,84487,51.2,0.231265648277796,-2.47856182278,-2.77700646008,6.18148193245,17.259590094437,2.89755982991,1.265149315701,1.55749083869,0.322877748761122,1.94332113145
9928,JETILW,20130723,84489,51.75,0.235412089565856,-2.47884832,-2.77441521655,6.03446180533,17.248186284159,2.89941894531,1.265927276612,1.56225869286,0.321922295937886,1.94508911133
9929,JETILW,20130723,84490,51.7,0.229549226481543,-2.4801213913,-2.77514411576,6.20668458195,17.763640130978,2.89853270158,1.265968623369,1.56120907517,0.322321445021728,1.91507493598
9930,JETILW,20130723,84492,50.6,0.244474100903932,-2.4800746,-2.76885850975,5.9844922564,17.530641557486,2.90400695801,1.268807905913,1.55912425794,0.322012353073976,1.94157905579
9931,JETILW,20130723,84494,50.4,0.233299380256328,-2.48215088608,-2.79885810093,5.79442627838,17.712179370639,2.9030696048,1.267685672905,1.55855463395,0.322145960896252,1.92149193088
9932,JETILW,20130725,84533,60,0.194725935983402,-1.97121236364,-2.66206933546,5.59486755677,14.065490134162,2.96873728434,1.450388185906,1.5899407534,0.297398645189072,1.97348692923
9933,JETILW,20130725,84536,46.6,0.185870434358232,-1.37830995862,-1.71446092982,3.96716205789,10.025685850954,2.91238319134,1.3573014358,1.56224976607,0.315677780996597,1.98680714574
9934,JETILW,20130725,84539,46.55,0.195804477870307,-1.37719547826,-1.71668066892,3.97059727111,8.748302042942,2.90638976166,1.351018629213,1.55421130586,0.317840723574317,1.9868938059
9935,JETILW,20130725,84540,46.95,0.19895202920972,-1.376663168,-1.71522180945,4.0458431689,8.871372471097,2.90808837891,1.352859024048,1.55553926235,0.317307600282721,1.98708642578
9936,JETILW,20130725,84541,47.1,0.219726630675176,-1.38051617391,-1.71184024698,4.63322639365,10.117414859703,2.914798239,1.369805792103,1.56926040133,0.314968913570831,1.98648502516
9937,JETILW,20130725,84543,46.4,0.240216198812774,-1.37676262185,-1.7185900594,4.32634349735,7.415317165656,2.90369190889,1.349572478222,1.5480815509,0.319033280510165,1.98667343524
9938,JETILW,20130725,84545,45.85,0.205097890486367,-1.37853766667,-1.71439882418,4.7101002256,12.516446114355,2.91223080953,1.385746121406,1.56931037289,0.316383123136349,1.98608313666
